order_item_id,order_id,product_id,sku,name,category_name,brand,quantity,price,original_price,total_price,rating,review
ORI-000090,ORD-251107-0064,GPU-003,GIGABYTE-RTX4070-SUPER-12G,VGA GIGABYTE GeForce RTX 4070 Super Gaming OC 12GB,VGA - Card màn hình,GIGABYTE,1,16490000,18500000,16490000,5,"Hàng chuẩn GearVN, nguyên seal mới cứng, bảo hành đầy đủ. Vote 5 sao!"
ORI-000091,ORD-260115-0065,GPU-004,ASUS-RX7900XTX-24G,VGA ASUS TUF Gaming Radeon RX 7900 XTX OC 24GB,VGA - Card màn hình,ASUS,1,22990000,25000000,22990000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-000092,ORD-260115-0065,CPU-003,INTEL-I5-14600K,"CPU Intel Core i5-14600K (3.5GHz Turbo 5.3GHz, 14 nhân 20 luồng)",CPU - Bộ vi xử lý,Intel,1,5490000,6200000,5490000,5,"Rất đáng tiền, chạy mượt mà, chính hãng 100%."
ORI-000093,ORD-251213-0066,RAM-001,CORSAIR-DDR5-32GB-6000,RAM Corsair Dominator Titanium DDR5 32GB (2x16GB) 6000MHz,RAM - Bộ nhớ trong,Corsair,1,3990000,4500000,3990000,4,"Thiết kế đẹp, chạy mát, dịch vụ chăm sóc khách hàng khá tốt."
ORI-000094,ORD-251213-0066,KB-001,CORSAIR-K100-RGB-OPX,Bàn phím cơ Corsair K100 RGB Optical-Mechanical (OPX Switch),Bàn phím - Keyboard,Corsair,1,5490000,6000000,5490000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-000095,ORD-250825-0067,PSU-003,COOLERMASTER-V750-GOLD,Nguồn Cooler Master MWE Gold 750W 80 Plus Gold Full Modular,PSU - Nguồn máy tính,Cooler Master,1,2490000,2900000,2490000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-000096,ORD-250825-0067,PSU-003,COOLERMASTER-V750-GOLD,Nguồn Cooler Master MWE Gold 750W 80 Plus Gold Full Modular,PSU - Nguồn máy tính,Cooler Master,1,2490000,2900000,2490000,5,"Rất đáng tiền, chạy mượt mà, chính hãng 100%."
ORI-000097,ORD-251109-0068,GPU-001,ASUS-ROG-RTX4090-24G,VGA ASUS ROG Strix GeForce RTX 4090 24GB GDDR6X OC,VGA - Card màn hình,ASUS,1,52990000,58000000,52990000,5,"Rất đáng tiền, chạy mượt mà, chính hãng 100%."
ORI-000098,ORD-251109-0068,GPU-001,ASUS-ROG-RTX4090-24G,VGA ASUS ROG Strix GeForce RTX 4090 24GB GDDR6X OC,VGA - Card màn hình,ASUS,1,52990000,58000000,52990000,4,"Sản phẩm tốt, nhân viên tư vấn nhiệt tình, sẽ tiếp tục ủng hộ."
ORI-000099,ORD-260515-0069,MB-002,MSI-MAG-Z790-TOMAHAWK,"Mainboard MSI MAG Z790 Tomahawk WiFi (LGA 1700, DDR5, ATX)",Mainboard - Bo mạch chủ,MSI,1,6990000,7800000,6990000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-000100,ORD-260413-0070,MB-002,MSI-MAG-Z790-TOMAHAWK,"Mainboard MSI MAG Z790 Tomahawk WiFi (LGA 1700, DDR5, ATX)",Mainboard - Bo mạch chủ,MSI,1,6990000,7800000,6990000,4,"Hiệu năng tốt trong tầm giá, dùng mượt mà không lỗi lầm gì."
ORI-000101,ORD-260328-0071,PSU-003,COOLERMASTER-V750-GOLD,Nguồn Cooler Master MWE Gold 750W 80 Plus Gold Full Modular,PSU - Nguồn máy tính,Cooler Master,1,2490000,2900000,2490000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-000102,ORD-260607-0072,MONITOR-001,LG-27GP850P-27-QHD-165HZ,"Màn hình LG UltraGear 27GP850P-B 27"" QHD IPS 165Hz 1ms",Màn hình - Monitor,LG,1,8990000,10500000,8990000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-000103,ORD-260607-0072,MB-003,GIGABYTE-X670E-AORUS-MASTER,"Mainboard GIGABYTE X670E AORUS Master (AM5, DDR5, ATX)",Mainboard - Bo mạch chủ,GIGABYTE,1,11490000,13000000,11490000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-000104,ORD-251230-0073,RAM-004,CORSAIR-DDR5-64GB-6400,RAM Corsair Vengeance DDR5 64GB (2x32GB) 6400MHz CL32,RAM - Bộ nhớ trong,Corsair,1,6490000,7500000,6490000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-000105,ORD-260405-0074,CPU-005,AMD-R7-7700X,"CPU AMD Ryzen 7 7700X (4.5GHz Turbo 5.4GHz, 8 nhân 16 luồng)",CPU - Bộ vi xử lý,AMD,1,6890000,7500000,6890000,1,"Sản phẩm bị lỗi hỏng ngay khi bóc hộp, không lên nguồn. Dịch vụ tệ."
ORI-000106,ORD-251204-0075,PSU-003,COOLERMASTER-V750-GOLD,Nguồn Cooler Master MWE Gold 750W 80 Plus Gold Full Modular,PSU - Nguồn máy tính,Cooler Master,1,2490000,2900000,2490000,5,"Hàng chuẩn GearVN, nguyên seal mới cứng, bảo hành đầy đủ. Vote 5 sao!"
ORI-000107,ORD-250920-0076,MB-004,ASUS-TUF-B760M-PLUS-WIFI,"Mainboard ASUS TUF Gaming B760M-Plus WiFi (LGA 1700, DDR5, mATX)",Mainboard - Bo mạch chủ,ASUS,1,3990000,4500000,3990000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-000108,ORD-250907-0077,RAM-001,CORSAIR-DDR5-32GB-6000,RAM Corsair Dominator Titanium DDR5 32GB (2x16GB) 6000MHz,RAM - Bộ nhớ trong,Corsair,1,3990000,4500000,3990000,4,"Sản phẩm dùng tốt, đúng mô tả, tuy nhiên giao hàng hơi trễ 1 ngày."
ORI-000109,ORD-260410-0078,KB-002,RAZER-BLACKWIDOW-V4-75,Bàn phím cơ Razer BlackWidow V4 75% (Razer Yellow Switch),Bàn phím - Keyboard,Razer,1,3290000,3800000,3290000,4,"Sản phẩm dùng tốt, đúng mô tả, tuy nhiên giao hàng hơi trễ 1 ngày."
ORI-000110,ORD-251214-0079,RAM-002,GSKILL-DDR5-32GB-6000,RAM G.Skill Trident Z5 RGB DDR5 32GB (2x16GB) 6000MHz CL30,RAM - Bộ nhớ trong,G.Skill,1,3690000,4200000,3690000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-000111,ORD-260124-0080,FAN-001,LIANLI-UNI-FAN-AL120-3PACK,"Fan Case Lian Li UNI FAN AL120 RGB (3-Pack, Daisy-chain)",Fan - Quạt tản nhiệt,Lian Li,1,1490000,1800000,1490000,4,"Sản phẩm tốt, nhân viên tư vấn nhiệt tình, sẽ tiếp tục ủng hộ."
ORI-000112,ORD-260114-0081,MONITOR-001,LG-27GP850P-27-QHD-165HZ,"Màn hình LG UltraGear 27GP850P-B 27"" QHD IPS 165Hz 1ms",Màn hình - Monitor,LG,1,8990000,10500000,8990000,,
ORI-000113,ORD-260522-0082,MOUSE-002,RAZER-DEATHADDER-V3-HTE,Chuột gaming Razer DeathAdder V3 HyperSpeed (Không dây),Chuột - Mouse,Razer,1,1890000,2200000,1890000,4,"Hiệu năng tốt trong tầm giá, dùng mượt mà không lỗi lầm gì."
ORI-000114,ORD-260201-0083,SSD-001,SAMSUNG-980-PRO-2TB,SSD Samsung 980 Pro 2TB NVMe M.2 PCIe Gen4,SSD - Ổ cứng thể rắn,Samsung,1,3490000,3900000,3490000,4,"Thiết kế đẹp, chạy mát, dịch vụ chăm sóc khách hàng khá tốt."
ORI-000115,ORD-250910-0084,MB-004,ASUS-TUF-B760M-PLUS-WIFI,"Mainboard ASUS TUF Gaming B760M-Plus WiFi (LGA 1700, DDR5, mATX)",Mainboard - Bo mạch chủ,ASUS,1,3990000,4500000,3990000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-000116,ORD-250910-0084,MB-004,ASUS-TUF-B760M-PLUS-WIFI,"Mainboard ASUS TUF Gaming B760M-Plus WiFi (LGA 1700, DDR5, mATX)",Mainboard - Bo mạch chủ,ASUS,1,3990000,4500000,3990000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-000117,ORD-251006-0085,MB-002,MSI-MAG-Z790-TOMAHAWK,"Mainboard MSI MAG Z790 Tomahawk WiFi (LGA 1700, DDR5, ATX)",Mainboard - Bo mạch chủ,MSI,1,6990000,7800000,6990000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-000118,ORD-260531-0086,GPU-004,ASUS-RX7900XTX-24G,VGA ASUS TUF Gaming Radeon RX 7900 XTX OC 24GB,VGA - Card màn hình,ASUS,1,22990000,25000000,22990000,1,"Giao hàng quá chậm (mất 7 ngày), hàng móp méo hư hại nghiêm trọng."
ORI-000119,ORD-251227-0087,CPU-003,INTEL-I5-14600K,"CPU Intel Core i5-14600K (3.5GHz Turbo 5.3GHz, 14 nhân 20 luồng)",CPU - Bộ vi xử lý,Intel,1,5490000,6200000,5490000,5,"Rất đáng tiền, chạy mượt mà, chính hãng 100%."
ORI-000120,ORD-260112-0088,MB-002,MSI-MAG-Z790-TOMAHAWK,"Mainboard MSI MAG Z790 Tomahawk WiFi (LGA 1700, DDR5, ATX)",Mainboard - Bo mạch chủ,MSI,1,6990000,7800000,6990000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-000121,ORD-260112-0088,MOUSE-002,RAZER-DEATHADDER-V3-HTE,Chuột gaming Razer DeathAdder V3 HyperSpeed (Không dây),Chuột - Mouse,Razer,1,1890000,2200000,1890000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-000122,ORD-251105-0089,PSU-001,CORSAIR-HX1000I-1000W,Nguồn Corsair HX1000i 1000W 80 Plus Platinum Full Modular,PSU - Nguồn máy tính,Corsair,1,4990000,5500000,4990000,4,"Thiết kế đẹp, chạy mát, dịch vụ chăm sóc khách hàng khá tốt."
ORI-000123,ORD-250705-0090,CHAIR-001,SECRETLAB-TITAN-EVO-2022,"Ghế gaming Secretlab Titan Evo 2022 (SoftWeave Plus, Medium)",Ghế gaming - Gaming Chair,Secretlab,1,12990000,14500000,12990000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-000124,ORD-251203-0091,MB-002,MSI-MAG-Z790-TOMAHAWK,"Mainboard MSI MAG Z790 Tomahawk WiFi (LGA 1700, DDR5, ATX)",Mainboard - Bo mạch chủ,MSI,1,6990000,7800000,6990000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-000125,ORD-250814-0092,CPU-003,INTEL-I5-14600K,"CPU Intel Core i5-14600K (3.5GHz Turbo 5.3GHz, 14 nhân 20 luồng)",CPU - Bộ vi xử lý,Intel,1,5490000,6200000,5490000,5,"Hàng chuẩn GearVN, nguyên seal mới cứng, bảo hành đầy đủ. Vote 5 sao!"
ORI-000126,ORD-250814-0092,HEADSET-001,CORSAIR-VIRTUOSO-RGB-XT,Tai nghe gaming Corsair Virtuoso RGB Wireless XT,Tai nghe - Headset,Corsair,1,4290000,5000000,4290000,4,"Sản phẩm dùng tốt, đúng mô tả, tuy nhiên giao hàng hơi trễ 1 ngày."
ORI-000127,ORD-251216-0093,CPU-002,INTEL-I7-14700K,"CPU Intel Core i7-14700K (3.4GHz Turbo 5.6GHz, 20 nhân 28 luồng)",CPU - Bộ vi xử lý,Intel,1,8490000,9500000,8490000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-000128,ORD-251216-0093,KB-002,RAZER-BLACKWIDOW-V4-75,Bàn phím cơ Razer BlackWidow V4 75% (Razer Yellow Switch),Bàn phím - Keyboard,Razer,1,3290000,3800000,3290000,4,"Hiệu năng tốt trong tầm giá, dùng mượt mà không lỗi lầm gì."
ORI-000129,ORD-251117-0094,KB-002,RAZER-BLACKWIDOW-V4-75,Bàn phím cơ Razer BlackWidow V4 75% (Razer Yellow Switch),Bàn phím - Keyboard,Razer,1,3290000,3800000,3290000,5,"Hàng chuẩn GearVN, nguyên seal mới cứng, bảo hành đầy đủ. Vote 5 sao!"
ORI-000130,ORD-251108-0095,GPU-005,MSI-RTX4060-TI-8G-VENTUS,VGA MSI GeForce RTX 4060 Ti 8G Ventus 2X OC,VGA - Card màn hình,MSI,1,9490000,11000000,9490000,1,"Giao hàng quá chậm (mất 7 ngày), hàng móp méo hư hại nghiêm trọng."
ORI-000131,ORD-251108-0095,GPU-002,MSI-RTX4080-SUPER-16G,VGA MSI GeForce RTX 4080 Super 16GB Gaming X Slim,VGA - Card màn hình,MSI,1,26990000,30000000,26990000,4,"Thiết kế đẹp, chạy mát, dịch vụ chăm sóc khách hàng khá tốt."
ORI-000132,ORD-260108-0096,MOUSE-001,LOGITECH-G-PRO-X-SUPERLIGHT2,"Chuột gaming Logitech G Pro X Superlight 2 (Không dây, 32000 DPI)",Chuột - Mouse,Logitech,1,3390000,3800000,3390000,5,"Rất đáng tiền, chạy mượt mà, chính hãng 100%."
ORI-000133,ORD-250913-0097,GPU-002,MSI-RTX4080-SUPER-16G,VGA MSI GeForce RTX 4080 Super 16GB Gaming X Slim,VGA - Card màn hình,MSI,1,26990000,30000000,26990000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-000134,ORD-250913-0097,MB-004,ASUS-TUF-B760M-PLUS-WIFI,"Mainboard ASUS TUF Gaming B760M-Plus WiFi (LGA 1700, DDR5, mATX)",Mainboard - Bo mạch chủ,ASUS,1,3990000,4500000,3990000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-000135,ORD-251121-0098,MB-003,GIGABYTE-X670E-AORUS-MASTER,"Mainboard GIGABYTE X670E AORUS Master (AM5, DDR5, ATX)",Mainboard - Bo mạch chủ,GIGABYTE,1,11490000,13000000,11490000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-000136,ORD-260125-0099,RAM-004,CORSAIR-DDR5-64GB-6400,RAM Corsair Vengeance DDR5 64GB (2x32GB) 6400MHz CL32,RAM - Bộ nhớ trong,Corsair,1,6490000,7500000,6490000,,
ORI-000137,ORD-260125-0099,MB-002,MSI-MAG-Z790-TOMAHAWK,"Mainboard MSI MAG Z790 Tomahawk WiFi (LGA 1700, DDR5, ATX)",Mainboard - Bo mạch chủ,MSI,1,6990000,7800000,6990000,,
ORI-000138,ORD-251121-0100,MOUSE-001,LOGITECH-G-PRO-X-SUPERLIGHT2,"Chuột gaming Logitech G Pro X Superlight 2 (Không dây, 32000 DPI)",Chuột - Mouse,Logitech,1,3390000,3800000,3390000,4,"Sản phẩm tốt, nhân viên tư vấn nhiệt tình, sẽ tiếp tục ủng hộ."
ORI-000139,ORD-260422-0101,KB-001,CORSAIR-K100-RGB-OPX,Bàn phím cơ Corsair K100 RGB Optical-Mechanical (OPX Switch),Bàn phím - Keyboard,Corsair,1,5490000,6000000,5490000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-000140,ORD-250717-0102,CPU-001,INTEL-I9-14900K,"CPU Intel Core i9-14900K (3.2GHz Turbo 6.0GHz, 24 nhân 32 luồng)",CPU - Bộ vi xử lý,Intel,1,12990000,14500000,12990000,4,"Sản phẩm tốt, nhân viên tư vấn nhiệt tình, sẽ tiếp tục ủng hộ."
ORI-000141,ORD-250816-0103,MONITOR-002,SAMSUNG-ODYSSEY-G7-32-4K,"Màn hình Samsung Odyssey G7 32"" 4K UHD 144Hz IPS",Màn hình - Monitor,Samsung,1,12990000,15000000,12990000,5,"Rất đáng tiền, chạy mượt mà, chính hãng 100%."
ORI-000142,ORD-250816-0103,GPU-002,MSI-RTX4080-SUPER-16G,VGA MSI GeForce RTX 4080 Super 16GB Gaming X Slim,VGA - Card màn hình,MSI,1,26990000,30000000,26990000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-000143,ORD-251201-0104,GPU-003,GIGABYTE-RTX4070-SUPER-12G,VGA GIGABYTE GeForce RTX 4070 Super Gaming OC 12GB,VGA - Card màn hình,GIGABYTE,1,16490000,18500000,16490000,4,"Sản phẩm dùng tốt, đúng mô tả, tuy nhiên giao hàng hơi trễ 1 ngày."
ORI-000144,ORD-251206-0105,GPU-001,ASUS-ROG-RTX4090-24G,VGA ASUS ROG Strix GeForce RTX 4090 24GB GDDR6X OC,VGA - Card màn hình,ASUS,1,52990000,58000000,52990000,4,"Hiệu năng tốt trong tầm giá, dùng mượt mà không lỗi lầm gì."
ORI-000145,ORD-260206-0106,CPU-006,INTEL-I3-14100F,"CPU Intel Core i3-14100F (3.5GHz Turbo 4.7GHz, 4 nhân 8 luồng)",CPU - Bộ vi xử lý,Intel,1,2490000,2800000,2490000,5,"Rất đáng tiền, chạy mượt mà, chính hãng 100%."
ORI-000146,ORD-251216-0107,CPU-005,AMD-R7-7700X,"CPU AMD Ryzen 7 7700X (4.5GHz Turbo 5.4GHz, 8 nhân 16 luồng)",CPU - Bộ vi xử lý,AMD,1,6890000,7500000,6890000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-000147,ORD-260329-0108,CPU-003,INTEL-I5-14600K,"CPU Intel Core i5-14600K (3.5GHz Turbo 5.3GHz, 14 nhân 20 luồng)",CPU - Bộ vi xử lý,Intel,1,5490000,6200000,5490000,5,"Rất đáng tiền, chạy mượt mà, chính hãng 100%."
ORI-000148,ORD-250918-0109,GPU-003,GIGABYTE-RTX4070-SUPER-12G,VGA GIGABYTE GeForce RTX 4070 Super Gaming OC 12GB,VGA - Card màn hình,GIGABYTE,1,16490000,18500000,16490000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-000149,ORD-260120-0110,SSD-002,WD-BLACK-SN850X-1TB,SSD WD Black SN850X 1TB NVMe M.2 PCIe Gen4,SSD - Ổ cứng thể rắn,Western Digital,1,2190000,2500000,2190000,4,"Sản phẩm tốt, nhân viên tư vấn nhiệt tình, sẽ tiếp tục ủng hộ."
ORI-000150,ORD-251103-0111,MONITOR-001,LG-27GP850P-27-QHD-165HZ,"Màn hình LG UltraGear 27GP850P-B 27"" QHD IPS 165Hz 1ms",Màn hình - Monitor,LG,1,8990000,10500000,8990000,3,"Hiệu năng đủ dùng cho tác vụ cơ bản, nhiệt độ hơi ấm khi tải nặng."
ORI-000151,ORD-251122-0112,MB-003,GIGABYTE-X670E-AORUS-MASTER,"Mainboard GIGABYTE X670E AORUS Master (AM5, DDR5, ATX)",Mainboard - Bo mạch chủ,GIGABYTE,1,11490000,13000000,11490000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-000152,ORD-260418-0113,MB-004,ASUS-TUF-B760M-PLUS-WIFI,"Mainboard ASUS TUF Gaming B760M-Plus WiFi (LGA 1700, DDR5, mATX)",Mainboard - Bo mạch chủ,ASUS,1,3990000,4500000,3990000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-000153,ORD-260418-0113,CASE-001,LIANLI-PC-O11D-EVO,"Vỏ Case Lian Li PC-O11 Dynamic Evo (Mid Tower, ATX)",Case - Vỏ máy tính,Lian Li,1,3490000,3900000,3490000,5,"Hàng chuẩn GearVN, nguyên seal mới cứng, bảo hành đầy đủ. Vote 5 sao!"
ORI-000154,ORD-250711-0114,CASE-001,LIANLI-PC-O11D-EVO,"Vỏ Case Lian Li PC-O11 Dynamic Evo (Mid Tower, ATX)",Case - Vỏ máy tính,Lian Li,1,3490000,3900000,3490000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-000155,ORD-250821-0115,CPU-001,INTEL-I9-14900K,"CPU Intel Core i9-14900K (3.2GHz Turbo 6.0GHz, 24 nhân 32 luồng)",CPU - Bộ vi xử lý,Intel,1,12990000,14500000,12990000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-000156,ORD-251022-0116,COOL-001,CORSAIR-H150I-ELITE-360MM,Tản nhiệt nước AIO Corsair iCUE H150i Elite LCD 360mm,Tản nhiệt - Cooling,Corsair,1,4490000,5000000,4490000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-000157,ORD-251022-0116,MONITOR-002,SAMSUNG-ODYSSEY-G7-32-4K,"Màn hình Samsung Odyssey G7 32"" 4K UHD 144Hz IPS",Màn hình - Monitor,Samsung,1,12990000,15000000,12990000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-000158,ORD-251210-0117,MB-002,MSI-MAG-Z790-TOMAHAWK,"Mainboard MSI MAG Z790 Tomahawk WiFi (LGA 1700, DDR5, ATX)",Mainboard - Bo mạch chủ,MSI,1,6990000,7800000,6990000,,
ORI-000159,ORD-251213-0118,SSD-002,WD-BLACK-SN850X-1TB,SSD WD Black SN850X 1TB NVMe M.2 PCIe Gen4,SSD - Ổ cứng thể rắn,Western Digital,1,2190000,2500000,2190000,5,"Hàng chuẩn GearVN, nguyên seal mới cứng, bảo hành đầy đủ. Vote 5 sao!"
ORI-000160,ORD-251207-0119,CASE-001,LIANLI-PC-O11D-EVO,"Vỏ Case Lian Li PC-O11 Dynamic Evo (Mid Tower, ATX)",Case - Vỏ máy tính,Lian Li,1,3490000,3900000,3490000,5,"Rất đáng tiền, chạy mượt mà, chính hãng 100%."
ORI-000161,ORD-260127-0120,PSU-001,CORSAIR-HX1000I-1000W,Nguồn Corsair HX1000i 1000W 80 Plus Platinum Full Modular,PSU - Nguồn máy tính,Corsair,1,4990000,5500000,4990000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-000162,ORD-260127-0120,MB-001,ASUS-ROG-MAXIMUS-Z790,"Mainboard ASUS ROG Maximus Z790 Hero (LGA 1700, DDR5, ATX)",Mainboard - Bo mạch chủ,ASUS,1,15990000,18000000,15990000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-000163,ORD-251204-0121,FAN-001,LIANLI-UNI-FAN-AL120-3PACK,"Fan Case Lian Li UNI FAN AL120 RGB (3-Pack, Daisy-chain)",Fan - Quạt tản nhiệt,Lian Li,1,1490000,1800000,1490000,4,"Sản phẩm dùng tốt, đúng mô tả, tuy nhiên giao hàng hơi trễ 1 ngày."
ORI-000164,ORD-260414-0122,MONITOR-002,SAMSUNG-ODYSSEY-G7-32-4K,"Màn hình Samsung Odyssey G7 32"" 4K UHD 144Hz IPS",Màn hình - Monitor,Samsung,1,12990000,15000000,12990000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-000165,ORD-260216-0123,COOL-001,CORSAIR-H150I-ELITE-360MM,Tản nhiệt nước AIO Corsair iCUE H150i Elite LCD 360mm,Tản nhiệt - Cooling,Corsair,1,4490000,5000000,4490000,5,"Hàng chuẩn GearVN, nguyên seal mới cứng, bảo hành đầy đủ. Vote 5 sao!"
ORI-000166,ORD-251002-0124,MONITOR-001,LG-27GP850P-27-QHD-165HZ,"Màn hình LG UltraGear 27GP850P-B 27"" QHD IPS 165Hz 1ms",Màn hình - Monitor,LG,1,8990000,10500000,8990000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-000167,ORD-251002-0124,KB-002,RAZER-BLACKWIDOW-V4-75,Bàn phím cơ Razer BlackWidow V4 75% (Razer Yellow Switch),Bàn phím - Keyboard,Razer,1,3290000,3800000,3290000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-000168,ORD-260227-0125,HEADSET-001,CORSAIR-VIRTUOSO-RGB-XT,Tai nghe gaming Corsair Virtuoso RGB Wireless XT,Tai nghe - Headset,Corsair,1,4290000,5000000,4290000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-000169,ORD-260227-0125,MB-002,MSI-MAG-Z790-TOMAHAWK,"Mainboard MSI MAG Z790 Tomahawk WiFi (LGA 1700, DDR5, ATX)",Mainboard - Bo mạch chủ,MSI,1,6990000,7800000,6990000,5,"Rất đáng tiền, chạy mượt mà, chính hãng 100%."
ORI-000170,ORD-260307-0126,GPU-001,ASUS-ROG-RTX4090-24G,VGA ASUS ROG Strix GeForce RTX 4090 24GB GDDR6X OC,VGA - Card màn hình,ASUS,1,52990000,58000000,52990000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-000171,ORD-260316-0127,CPU-002,INTEL-I7-14700K,"CPU Intel Core i7-14700K (3.4GHz Turbo 5.6GHz, 20 nhân 28 luồng)",CPU - Bộ vi xử lý,Intel,1,8490000,9500000,8490000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-000172,ORD-260213-0128,GPU-004,ASUS-RX7900XTX-24G,VGA ASUS TUF Gaming Radeon RX 7900 XTX OC 24GB,VGA - Card màn hình,ASUS,1,22990000,25000000,22990000,4,"Thiết kế đẹp, chạy mát, dịch vụ chăm sóc khách hàng khá tốt."
ORI-000173,ORD-250913-0129,COOL-001,CORSAIR-H150I-ELITE-360MM,Tản nhiệt nước AIO Corsair iCUE H150i Elite LCD 360mm,Tản nhiệt - Cooling,Corsair,1,4490000,5000000,4490000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-000174,ORD-250913-0129,PSU-002,SEASONIC-FOCUS-GX-850,Nguồn Seasonic Focus GX 850W 80 Plus Gold Full Modular,PSU - Nguồn máy tính,Seasonic,1,3290000,3800000,3290000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-000175,ORD-260227-0130,KB-002,RAZER-BLACKWIDOW-V4-75,Bàn phím cơ Razer BlackWidow V4 75% (Razer Yellow Switch),Bàn phím - Keyboard,Razer,1,3290000,3800000,3290000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-000176,ORD-260227-0130,COOL-002,THERMALRIGHT-PHANTOM-SPIRIT-120,Tản nhiệt khí Thermalright Phantom Spirit 120 SE ARGB,Tản nhiệt - Cooling,Thermalright,1,990000,1200000,990000,1,"Giao hàng quá chậm (mất 7 ngày), hàng móp méo hư hại nghiêm trọng."
